hi,it
-0.0823364541357211,1
-0.0823882374681265,1
-0.0825797901560381,1
-0.0827964560933953,1
-0.0828990631945999,1
-0.083307175911905,1
-0.0835168994645521,1
-0.0836450970404051,1
-0.0841793505701535,1
-0.0846632147198536,1
-0.085532457765608,1
-0.0865016991394958,1
-0.0876631350601883,1
-0.0885952051108031,1
-0.0895933990609009,1
-0.0905143712571596,1
-0.091176323983855,1
-0.0917597967581859,1
-0.0924318021779659,1
-0.0927632827758751,1
-0.0930177886562729,1
-0.0930501728728712,1
-0.0929630976066849,1
-0.0928107698605922,1
-0.0917723619669739,1
-0.090833933662258,1
-0.090148440168122,1
-0.0893543789335213,1
-0.0887288827397093,1
-0.0879687977666043,1
-0.0870675810321715,1
-0.0860954257265134,1
-0.0844220779326987,1
-0.0831200327638567,1
-0.081132134073948,1
-0.0795723868578464,1
-0.0779394044053706,1
-0.0770582807167241,1
-0.0770197133674867,1
-0.0776506114834623,1
-0.0784330386302373,1
-0.0787403212956474,1
-0.0795198554074521,1
-0.0801214356273226,1
-0.0808428020052034,1
-0.0806359566350192,1
-0.0806734644074213,1
-0.0805975444257509,1
-0.0810315429376844,1
-0.0815807048023964,1
-0.0821969919874418,1
-0.0831885458410193,1
-0.0840921694416878,1
-0.0847796429605911,1
-0.0856430371377865,1
-0.0863194784438701,1
-0.0866459636675161,1
-0.0868692594035194,1
-0.0869652084788493,1
-0.0870415845696031,1
-0.0874037725857394,1
-0.087389868900796,1
-0.0876639796631035,1
-0.0880497174385365,1
-0.0887234688907289,1
-0.0892015586042213,1
-0.0898857611029048,1
-0.0906000525279938,1
-0.0913586355262284,1
-0.0921847880106282,1
-0.0933205182875375,1
-0.0946379386008178,1
-0.0959775726670912,1
-0.0970623259099287,1
-0.0979089166735805,1
-0.0984506458881216,1
-0.0984321711650626,1
-0.0973798245335674,1
-0.0961563149887276,1
-0.0949582544855906,1
-0.0934865208098517,1
-0.0919925596830405,1
-0.0899839767159943,1
-0.0882698394383673,1
-0.0869762895986769,1
-0.086021551851349,1
-0.0853879329716009,1
-0.084657177027806,1
-0.0841089558953674,1
-0.0835875029192822,1
-0.082551745242772,1
-0.0815106559453494,1
-0.080249791958994,1
-0.0788161448789851,1
-0.0779059144451539,1
-0.0777907951258009,1
-0.0784740902368743,1
-0.0798159921971955,1
-0.0814563749735794,1
-0.0834392478397252,1
-0.0849366825246659,1
-0.086518443819271,1
-0.0883349491732876,1
-0.0895810318434499,1
-0.0910118840501571,1
-0.0925286666492625,1
-0.0939372808592136,1
-0.0947276765908746,1
-0.0957443634806445,1
-0.0960742495760241,1
-0.0964264338357343,1
-0.0966780591234735,1
