hi,it
-0.0363468282555719,1
-0.0382728869969302,1
-0.0403951771659808,1
-0.0422731964320982,1
-0.0432382750417932,1
-0.04396020936205,1
-0.0445129711661561,1
-0.0438005209849692,1
-0.0432361291558302,1
-0.0423253256990387,1
-0.0408827440070043,1
-0.0390563820657475,1
-0.0370748276712668,1
-0.0351979961777452,1
-0.0340684656695283,1
-0.0345810972520119,1
-0.0360767879765969,1
-0.0371824312647633,1
-0.0391670385916923,1
-0.0408620641543932,1
-0.0426823829121896,1
-0.0444319491473719,1
-0.0451513644753647,1
-0.0463115850584138,1
-0.0466094410321167,1
-0.0469659656137966,1
-0.0481371034181078,1
-0.0478344580542871,1
-0.0474831570230403,1
-0.0472501372362625,1
-0.0463760515894977,1
-0.0455238660052453,1
-0.0435549838119189,1
-0.041373211303433,1
-0.0393252804273195,1
-0.0373357307526756,1
-0.0357085905969376,1
-0.0348915909384984,1
-0.0352972350399995,1
-0.0366570415705229,1
-0.0379395423295823,1
-0.0392830490437437,1
-0.0407132581974226,1
-0.0423689621951992,1
-0.043318249267618,1
-0.0433909426470292,1
-0.0435146078762843,1
-0.0434489277817107,1
-0.0432827812823625,1
-0.0435640188283489,1
-0.0428351968630671,1
-0.0429601250307126,1
-0.0424909039522205,1
-0.0433345827002452,1
-0.0434511724466993,1
-0.044919370315754,1
-0.0456473764169595,1
-0.0476283809227127,1
-0.0489436877689487,1
-0.0514515939851178,1
-0.0534356365488062,1
-0.0556045633580643,1
-0.0575586872057921,1
-0.0601338492063264,1
-0.0614125709629577,1
-0.0623539886663895,1
-0.0627316281633073,1
-0.0625857274000372,1
-0.0620072051568968,1
-0.0607329011168518,1
-0.0593771379208165,1
-0.0579316717670325,1
-0.0567999162106821,1
-0.0557583917809119,1
-0.0553254838692235,1
-0.0544978547578391,1
-0.0540829275919023,1
-0.0542831220403072,1
-0.0540524878499471,1
-0.0540102668850852,1
-0.0540635059664428,1
-0.0539901295764321,1
-0.0535904008405898,1
-0.0535980975660787,1
-0.0528846974379072,1
-0.0519429848054737,1
-0.0515039885692875,1
-0.0504287574612473,1
-0.0480669060211622,1
-0.0466467690386475,1
-0.0447536766464083,1
-0.0428926128438006,1
-0.0407135217600466,1
-0.0387717116644537,1
-0.0365407335303243,1
-0.0362317518538067,1
-0.036401836104258,1
-0.0375298870293352,1
-0.0385665748922259,1
-0.0402508659051058,1
-0.042295361440863,1
-0.0434407356266781,1
-0.0448484444444635,1
-0.0465092486015046,1
-0.0487791022420809,1
-0.0499299030309845,1
-0.0521448329985582,1
-0.0530299154280193,1
-0.0547678471981597,1
-0.054980462242129,1
-0.0557983358969466,1
-0.0564169544718165,1
-0.0575033318834105,1
