hi,it
-0.0142940702422786,1
-0.0119612413259083,1
-0.00942142124524454,1
-0.00714505447920522,1
-0.00348846827519101,1
0.000204557466289839,1
0.00415807939780534,1
0.00790687634389028,1
0.010075527376677,1
0.00854482254155184,1
0.00642747268541984,1
0.00221472381910216,1
-0.00273989975009748,1
-0.00705641132842661,1
-0.00968028246437526,1
-0.0121441007166095,1
-0.0137201111538678,1
-0.0158558008907851,1
-0.0158163201433902,1
-0.0174147721673941,1
-0.0191041241974673,1
-0.0194705556771962,1
-0.0193718405880661,1
-0.0204563097705513,1
-0.0216998358652304,1
-0.0228588170868074,1
-0.0241033058610203,1
-0.0253653056552277,1
-0.0250391853642225,1
-0.0254223669138111,1
-0.0260254840878517,1
-0.0268855023564307,1
-0.026232576747713,1
-0.0256351736215964,1
-0.024387626851718,1
-0.0239857326232791,1
-0.0232051890576785,1
-0.0228485839749465,1
-0.023145241916884,1
-0.0219002163451366,1
-0.0203253309573602,1
-0.0190493569388128,1
-0.0178070845780229,1
-0.0161636863970364,1
-0.0144288865900438,1
-0.012963974814166,1
-0.0109664309819967,1
-0.00882112145668802,1
-0.00633304791240931,1
-0.00328069715207664,1
-0.000260350902918185,1
0.0029171178725874,1
0.0048536642654035,1
0.00883691848694397,1
0.00974514179850832,1
0.00779826022934773,1
0.00451878967363795,1
0.00201723115945234,1
-0.0017014766675555,1
-0.00524103955844886,1
-0.00807446451547459,1
-0.0101139899491309,1
-0.0123194438261742,1
-0.0132575170310949,1
-0.0142546585837956,1
-0.0148171236179162,1
-0.0153137805390907,1
-0.0158611507408489,1
-0.0146696609306225,1
-0.0152874205398828,1
-0.0170835402157512,1
-0.0181701282112209,1
-0.0183461021925578,1
-0.0194499895476091,1
-0.0205170768703439,1
-0.0218249567155845,1
-0.0226228491945578,1
-0.0240783121842293,1
-0.0255012892437561,1
-0.0263382145654016,1
-0.0274579237434095,1
-0.028541677025183,1
-0.0290647359591236,1
-0.0295505570190436,1
-0.0300867338027224,1
-0.029335155799025,1
-0.0287250089352778,1
-0.0281495635269784,1
-0.027233306952718,1
-0.0261732539034097,1
-0.0246064743391945,1
-0.0224941135557809,1
-0.0194264677532531,1
-0.0168603066165287,1
-0.0148410763383352,1
-0.0132423608524504,1
-0.0109737908954594,1
-0.00886146289915967,1
-0.00728362218872399,1
-0.00490617875434345,1
-0.0033071700509566,1
-0.00189987608370698,1
-0.00084640781360127,1
-0.000292957540619227,1
0.000182750135932926,1
0.000610743649002638,1
0.00060094010590619,1
0.00117040314808803,1
0.00235801065459574,1
0.00368700217231933,1
0.00474027381150642,1
