hi,it
-0.105338935161626,1
-0.105340043601567,1
-0.10533777708359,1
-0.105329133940126,1
-0.105338902209865,1
-0.105340049351703,1
-0.105337800594506,1
-0.105329088611182,1
-0.105338958531947,1
-0.10533999650049,1
-0.105337837813854,1
-0.10532907674034,1
-0.105338941770696,1
-0.10534003593219,1
-0.105337784106926,1
-0.105329129493487,1
-0.105338902971194,1
-0.10534005223457,1
-0.105337794631483,1
-0.105329095907456,1
-0.105338951664338,1
-0.105340001274923,1
-0.105337836260266,1
-0.105329074737054,1
-0.105338946879253,1
-0.105340029165863,1
-0.105337791037458,1
-0.105329124321292,1
-0.105338905101504,1
-0.105340053480423,1
-0.105337790215306,1
-0.105329102181427,1
-0.105338945048821,1
-0.105340006589207,1
-0.105337833483199,1
-0.105329074283205,1
-0.105338950485843,1
-0.105340023485781,1
-0.105337797549137,1
-0.10532911880135,1
-0.1053389082692,1
-0.105340053297851,1
-0.105337787304992,1
-0.105329107293195,1
-0.105338938966848,1
-0.105340012092089,1
-0.105337829822759,1
-0.105329075143213,1
-0.105338952664181,1
-0.105340018988446,1
-0.105337803394381,1
-0.105329113258587,1
-0.10533891214592,1
-0.10534005193192,1
-0.105337785791796,1
-0.105329111185257,1
-0.105338933626272,1
-0.105340017485983,1
-0.105337825602974,1
-0.105329077060238,1
-0.105338953544291,1
-0.105340015698364,1
-0.105337808398946,1
-0.105329107967141,1
-0.105338916427191,1
-0.105340049644122,1
-0.105337785518787,1
-0.105329113871287,1
-0.105338929167342,1
-0.10534002252471,1
-0.105337821125198,1
-0.105329079761491,1
-0.105338953300661,1
-0.105340013573827,1
-0.105337812456314,1
-0.105329103144116,1
-0.105338920832706,1
-0.105340046702012,1
-0.105337786292366,1
-0.105329115418183,1
-0.105338925659203,1
-0.105340027022152,1
-0.105337816649254,1
-0.105329082992239,1
-0.105338952127552,1
-0.105340012531001,1
-0.105337815525406,1
-0.105329098947086,1
-0.105338925130116,1
-0.105340043352271,1
-0.105337787902238,1
-0.105329115937765,1
-0.105338923117381,1
-0.105340030844299,1
-0.105337812393995,1
-0.105329086501759,1
-0.105338950238333,1
-0.105340012440995,1
-0.105337817619107,1
-0.105329095481142,1
-0.105338929125783,1
-0.105340039830073,1
-0.10533779013193,1
-0.105329115574284,1
-0.1053389215062,1
-0.105340033917786,1
-0.105337808531572,1
-0.105329090072811,1
-0.10533894784415,1
-0.105340013148589,1
-0.105337818796787,1
-0.105329092794155,1
-0.105338932672155,1
-0.105340036337834,1
-0.105337792767616,1
-0.105329114493368,1
-0.105338920751078,1
-0.105340036214551,1
-0.1053378051876,1
-0.105329093519207,1
-0.105338945145972,1
-0.105340014488159,1
-0.105337819151884,1
-0.105329090886868,1
-0.105338935671517,1
-0.105340033037803,1
-0.105337795614377,1
-0.105329112865255,1
-0.10533892074572,1
-0.105340037752508,1
-0.105337802437769,1
-0.105329096694686,1
-0.10533894232791,1
-0.10534001628934,1
-0.105337818806823,1
-0.105329089723352,1
-0.10533893806915,1
-0.105340030061096,1
-0.105337798496781,1
-0.105329110862527,1
-0.105338921365112,1
-0.105340038583742,1
-0.105337800315313,1
-0.105329099491774,1
-0.105338939542964,1
-0.105340018386919,1
-0.105337817892719,1
