hi,it
-0.103349560140891,1
-0.103071380304949,1
-0.103192189538153,1
-0.103176904339517,1
-0.103072186508555,1
-0.103348950189575,1
-0.103061882690427,1
-0.103187172079372,1
-0.103175763964096,1
-0.103066125377292,1
-0.103345614549426,1
-0.103052877216732,1
-0.103198343813631,1
-0.103164911198666,1
-0.103080119076946,1
-0.103059233519997,1
-0.103208673918559,1
-0.103155029863014,1
-0.103064462906705,1
-0.103060014694393,1
-0.103151973306933,1
-0.103088904677594,1
-0.103054077438887,1
-0.10322089026535,1
-0.103148639732594,1
-0.103082661769766,1
-0.103045225631058,1
-0.103143712884887,1
-0.103098766853845,1
-0.103055381341233,1
-0.103129133090253,1
-0.103083156451953,1
-0.103054214120561,1
-0.103126346473031,1
-0.103106258725353,1
-0.103054290737181,1
-0.103123310041646,1
-0.103102842974162,1
-0.103038476203224,1
-0.103121086967251,1
-0.103119570075964,1
-0.103053826421975,1
-0.103106911469528,1
-0.103106712571038,1
-0.103050319397157,1
-0.103102691177886,1
-0.103129143819265,1
-0.103054105852541,1
-0.103100552830367,1
-0.103128906789416,1
-0.103038840251099,1
-0.103100263396636,1
-0.103144815261345,1
-0.10305787564626,1
-0.103085787813673,1
-0.103135012491746,1
-0.103054378082949,1
-0.103081921221647,1
-0.103152477796926,1
-0.103061832200325,1
-0.103326362940431,1
-0.103082084239203,1
-0.103156126978657,1
-0.103044647635977,1
-0.103083783398178,1
-0.103171819920642,1
-0.103188778581525,1
-0.103195116704105,1
-0.103066121929687,1
-0.103345749708169,1
-0.103071729673792,1
-0.103164481109506,1
-0.103195670781862,1
-0.103059414275872,1
-0.103346968695714,1
-0.103064952457299,1
-0.103179402409565,1
-0.10317946041738,1
-0.103180737840625,1
-0.103071526687655,1
-0.103338965134274,1
-0.103068985425562,1
-0.103187298274042,1
-0.103175457722311,1
-0.103054496948037,1
-0.103347501177629,1
-0.103069185566243,1
-0.10320170818196,1
-0.103170919875837,1
-0.103078355350072,1
-0.103060913979949,1
-0.103197597536593,1
-0.10316931564711,1
-0.103072603190165,1
-0.103051869345793,1
-0.10316065637128,1
-0.103087076747031,1
-0.103059399852796,1
-0.103149555255994,1
-0.103071885083202,1
-0.103060156882681,1
-0.103145513454252,1
-0.103094846855463,1
-0.103055382039939,1
-0.103231278590085,1
-0.103142276841735,1
-0.103089428295775,1
-0.103045253686377,1
-0.103138384723088,1
-0.103105611968285,1
