hi,it
-0.0997827889935293,1
-0.0998190690859605,1
-0.0997899306010744,1
-0.0998034083505353,1
-0.0998144918736749,1
-0.0997587860276952,1
-0.0998326596423623,1
-0.0997559495646953,1
-0.0998478361789285,1
-0.0997629078654419,1
-0.099856739150131,1
-0.0997684678775285,1
-0.0998322901972126,1
-0.0997856302263846,1
-0.0998171135392041,1
-0.099806692633217,1
-0.0997949768600084,1
-0.0998284265023972,1
-0.0997545887642949,1
-0.0998394590382288,1
-0.099759793224779,1
-0.0998515900639696,1
-0.0997640454868078,1
-0.0998502702643118,1
-0.0997791151737389,1
-0.0998201958921119,1
-0.0997896194720208,1
-0.0998091819565283,1
-0.0998184288859451,1
-0.0997836048601549,1
-0.0998376096899837,1
-0.0997497459495114,1
-0.0998378054603239,1
-0.0997565564102258,1
-0.0998483437544327,1
-0.0997590450223211,1
-0.099839593353768,1
-0.09978001568693,1
-0.0998074099387731,1
-0.099793542985755,1
-0.0998021864766607,1
-0.0998260283030899,1
-0.0997725912062651,1
-0.0998395754897147,1
-0.0997474747498022,1
-0.0998335891192314,1
-0.0997507071077373,1
-0.0998441281578356,1
-0.0997575498238461,1
-0.0998275545332719,1
-0.0997791358532902,1
-0.0998008499276849,1
-0.099793798826121,1
-0.0997967916744947,1
-0.0998321863530245,1
-0.0997639510008508,1
-0.099838639626229,1
-0.0997488100158288,1
-0.0998328801857704,1
-0.0997472514962323,1
-0.0998404267254753,1
-0.0997599177737384,1
-0.09981695739156,1
-0.0997785741965434,1
-0.0997932952862747,1
-0.0997944612725447,1
-0.0997883223039598,1
-0.0998385280834602,1
-0.0997544021236382,1
-0.0998353436640646,1
-0.0997467876928487,1
-0.0998291997174405,1
-0.0997403225648715,1
-0.0998347917725261,1
-0.0997626521792904,1
-0.0998026373797578,1
-0.099771094922002,1
-0.0997860469732729,1
-0.0997933826946331,1
-0.0997740880112769,1
-0.0998362166572648,1
-0.099747437567019,1
-0.0998248419070784,1
-0.0997410053518023,1
-0.099826743897923,1
-0.0997339391604054,1
-0.099826498742453,1
-0.0997599579298449,1
-0.0997928027133093,1
-0.0997620977414991,1
-0.0997819140440928,1
-0.0997914656206187,1
-0.0997635290771947,1
-0.099829369049989,1
-0.0997443093729003,1
-0.0998161855363972,1
