hi,it
-0.0940058139113887,1
0.321057063688192,1
0.550897134034778,1
-0.0928458241197102,1
0.321253693660204,1
0.550859728538815,1
-0.0939744333409817,1
0.321920504148906,1
0.551966084312259,1
-0.0930810602563486,1
0.320119760806902,1
0.551585306839125,1
-0.0944786968805231,1
0.31929984563085,1
0.548201548645932,1
-0.0935274791018904,1
0.321325930957905,1
0.552802183322771,1
-0.0940700816284113,1
0.321932390929142,1
0.552909491291652,1
-0.095232932034826,1
0.3172129210728,1
0.550726480717796,1
-0.0935623982021183,1
0.319476763054867,1
0.551893241882236,1
-0.0959212072938861,1
0.322125430924577,1
0.545946938835897,1
-0.0978437614027537,1
0.322325250058807,1
0.54046553366104,1
-0.0992402969054913,1
0.321020138650586,1
0.549818128982274,1
-0.0985992431950981,1
0.322793396968939,1
0.545780959300673,1
-0.097410781279432,1
0.322308171057651,1
0.5458471592652,1
-0.0976097386419108,1
0.322693932114068,1
0.548894482622623,1
-0.0976343219508407,1
0.319433394613704,1
0.544731896648991,1
-0.0973257885865072,1
0.321464905430018,1
0.543693504690696,1
-0.0998504584176047,1
0.320967246985421,1
0.545265067304424,1
-0.0956212137616118,1
0.318641808425577,1
0.544383028223617,1
-0.0940749320508165,1
0.317356663056299,1
0.547788242082173,1
-0.0930701657745746,1
0.315601430196702,1
0.547957400255068,1
-0.0902840831022536,1
0.31333941305588,1
0.546267216896465,1
-0.090196353967921,1
0.311219197874265,1
0.546893656788362,1
-0.0880790349399214,1
0.310373835560605,1
0.552166524832846,1
-0.086945012103963,1
0.310499675822231,1
0.547453802550939,1
-0.0867007369318495,1
0.31334583407192,1
0.551400735096444,1
-0.0877668003308055,1
0.311663086588085,1
0.556811216680128,1
-0.0876144508532876,1
0.313048679938695,1
0.555792756785294,1
-0.088836929013567,1
0.317220657680924,1
0.557030406267724,1
-0.0898973785329548,1
0.315275974267866,1
0.557295695118467,1
-0.0911562189572561,1
0.320219161366152,1
0.555272421293777,1
-0.0922807285449151,1
0.321786337846683,1
0.555856162395982,1
-0.0934225785276477,1
0.321609267233177,1
0.55307333162957,1
-0.0950628901029503,1
0.322915249075435,1
0.554871956395099,1
-0.0948938538480386,1
0.324391524977503,1
0.547273427080405,1
-0.0955362692111664,1
0.322504973706105,1
0.552028102552307,1
-0.0975647686069416,1
0.319675928781215,1
0.545598102376452,1
-0.0950630579101999,1
0.321489081105376,1
0.546708050328179,1
-0.0949951674188811,1
0.319973241959913,1
0.549045722952882,1
-0.094901289978038,1
0.32242546630254,1
0.548556470729301,1
-0.0978331146492492,1
0.319812660671344,1
0.544925437959486,1
-0.095828046093234,1
0.316256652094919,1
0.550033322953066,1
-0.0989100690545279,1
0.319086766364582,1
0.54612336268248,1
-0.0972762841958951,1
0.317224693431133,1
0.548681441282858,1
-0.095933674009804,1
0.318389609055709,1
