hi,it
-0.0794544983615176,1
-0.0810931304573303,1
-0.0826370460460564,1
-0.0836167021445624,1
-0.0845711071187819,1
-0.0852665780930652,1
-0.0861113718603493,1
-0.0872944543509541,1
-0.0884813356498819,1
-0.0899635943725971,1
-0.0917875699920551,1
-0.0933486415706334,1
-0.0949264147626485,1
-0.0957252691090987,1
-0.0961283487440787,1
-0.0961359289898452,1
-0.0954521548526104,1
-0.0946293979164425,1
-0.0938874729217385,1
-0.093447912865408,1
-0.0926252115748541,1
-0.0914594853102138,1
-0.0904761522154583,1
-0.0894037282077081,1
-0.0884030505139917,1
-0.0875054332668647,1
-0.0866699300995999,1
-0.0855920658453441,1
-0.0843968702234194,1
-0.0828607215064061,1
-0.0813474418222807,1
-0.0792492109185683,1
-0.0774509902494368,1
-0.0767147181317405,1
-0.0765330144924454,1
-0.0776217544627432,1
-0.0792096844874784,1
-0.0806693186405659,1
-0.0815166918392253,1
-0.0824900701483777,1
-0.0838910808515566,1
-0.0854807179737867,1
-0.0870059538060284,1
-0.0885060739396976,1
-0.0893615191826035,1
-0.0901109151842795,1
-0.0900785371267354,1
-0.0893497966380649,1
-0.0884476090913319,1
-0.0876729145124253,1
-0.086910046345908,1
-0.0854874932767331,1
-0.083619471719608,1
-0.081725304786476,1
-0.0802691096320975,1
-0.079201523110563,1
-0.0784639944892161,1
-0.0783582483534699,1
-0.0784015995666469,1
-0.0787802523824432,1
-0.0794456903676253,1
-0.0800099026099011,1
-0.0807655242318062,1
-0.0819243227197494,1
-0.0831152123980132,1
-0.0845059181563361,1
-0.0857697820855047,1
-0.0872521106014253,1
-0.0890757839818204,1
-0.0901940574361983,1
-0.0911797344697182,1
-0.0918360563340498,1
-0.0922112643398747,1
-0.0922101658025442,1
-0.0920286572266977,1
-0.0916713920784247,1
-0.0912291821289291,1
-0.0903008348771417,1
-0.0891006348557935,1
-0.0880586453892497,1
-0.0871992242087357,1
-0.0861067292124551,1
-0.0853015195002489,1
-0.0847896728642724,1
-0.0846034276355988,1
-0.0845398185196484,1
-0.0845812139011353,1
-0.0846676149999088,1
-0.0850566358474366,1
-0.0851495418309777,1
-0.0850700374030482,1
-0.084998743589565,1
-0.0852185441674615,1
-0.0849753358919045,1
-0.0849292042738526,1
-0.0843984154981799,1
-0.083990073409746,1
-0.0832814456837346,1
-0.0825235941227551,1
-0.0816553832544806,1
-0.0805894584028713,1
-0.0794252387225998,1
-0.0781091482231315,1
-0.0774369192393277,1
-0.0776295943269924,1
-0.0785174454484373,1
-0.0796064242724759,1
-0.0808437179102992,1
-0.0817717832374142,1
-0.0828753828506576,1
-0.0835231672714327,1
-0.0838461622359024,1
-0.084083815419169,1
-0.0840869081913177,1
