hi,it
-0.204299881943265,1
-0.204293273026992,1
-0.204296508763955,1
-0.20430049925993,1
-0.204299881951644,1
-0.204293273031935,1
-0.204296508761508,1
-0.204300499254553,1
-0.204299881948947,1
-0.204293273036819,1
-0.2042965087696,1
-0.204300499250888,1
-0.204299881937494,1
-0.204293273038737,1
-0.204296508781603,1
-0.204300499250948,1
-0.204299881926337,1
-0.20429327303645,1
-0.204296508789613,1
-0.204300499255087,1
-0.204299881923479,1
-0.204293273031431,1
-0.204296508786635,1
-0.204300499259193,1
-0.204299881930642,1
-0.204293273028264,1
-0.204296508777288,1
-0.204300499261252,1
-0.204299881940742,1
-0.20429327302852,1
-0.204296508768614,1
-0.204300499259011,1
-0.204299881946224,1
-0.204293273031848,1
-0.204296508766961,1
-0.204300499255493,1
-0.204299881945202,1
-0.204293273035985,1
-0.204296508771502,1
-0.204300499251572,1
-0.204299881936869,1
-0.204293273037583,1
-0.20429650878065,1
-0.204300499252594,1
-0.204299881929521,1
-0.204293273035225,1
-0.204296508785057,1
-0.204300499255271,1
-0.204299881928089,1
-0.20429327303223,1
-0.204296508783554,1
-0.204300499258113,1
-0.20429988193228,1
-0.204293273029995,1
-0.204296508777449,1
-0.204300499259171,1
-0.204299881938741,1
-0.204293273029826,1
-0.204296508771806,1
-0.204300499258461,1
-0.204299881942811,1
-0.204293273032169,1
-0.204296508770568,1
-0.204300499256059,1
-0.204299881941866,1
-0.204293273034431,1
-0.204296508773276,1
-0.204300499254282,1
-0.204299881938006,1
-0.204293273035898,1
-0.204296508777957,1
-0.204300499253038,1
-0.204299881932818,1
-0.204293273035539,1
-0.204296508781589,1
-0.20430049925446,1
-0.204299881930933,1
-0.204293273033482,1
-0.204296508781512,1
-0.204300499256884,1
-0.204299881933292,1
-0.204293273031179,1
-0.204296508777962,1
-0.204300499258843,1
-0.204299881937766,1
-0.204293273030321,1
-0.204296508773506,1
-0.204300499258244,1
-0.204299881941054,1
-0.204293273031561,1
-0.204296508771251,1
-0.204300499256095,1
-0.204299881941355,1
-0.204293273034427,1
-0.204296508773253,1
-0.20430049925322,1
-0.204299881937014,1
-0.204293273036115,1
-0.20429650877838,1
-0.204300499253132,1
-0.20429988193271,1
-0.204293273034909,1
-0.20429650878108,1
-0.204300499255236,1
-0.204299881931985,1
-0.204293273032319,1
-0.204296508779848,1
-0.204300499258057,1
-0.204299881935485,1
-0.204293273030759,1
-0.204296508775782,1
-0.204300499257653,1
-0.204299881938021,1
-0.204293273031497,1
-0.204296508773929,1
-0.204300499256913,1
-0.204299881939287,1
-0.204293273032526,1
-0.204296508773727,1
-0.204300499255497,1
-0.204299881938111,1
-0.204293273033907,1
-0.20429650877628,1
-0.204300499255326,1
-0.204299881935997,1
-0.204293273033616,1
-0.20429650877813,1
-0.204300499255931,1
-0.204299881934527,1
-0.204293273032366,1
-0.20429650877846,1
-0.204300499257048,1
-0.204299881935193,1
-0.204293273031795,1
-0.204296508776929,1
-0.20430049925666,1
-0.204299881936235,1
-0.204293273032586,1
-0.204296508776284,1
-0.20430049925636,1
-0.204299881937394,1
-0.204293273032903,1
-0.204296508775541,1
-0.204300499255661,1
-0.204299881937764,1
-0.204293273033601,1
-0.204296508775286,1
-0.20430049925543,1
