hi,it
7.45975302057726,1
7.46693684043156,1
7.4597530202582,1
7.46693683914531,1
7.45975302127827,1
7.46693683781148,1
7.45975301890378,1
7.4669368369946,1
7.4597530173609,1
7.46693683770215,1
7.45975301694486,1
7.46693683868728,1
7.45975301656552,1
7.46693683994756,1
7.45975301917778,1
7.46693684016316,1
7.45975301939669,1
7.46693683962364,1
7.45975302083061,1
7.46693683863287,1
7.45975301955155,1
7.46693683772062,1
7.45975301839899,1
7.46693683774843,1
7.45975301763263,1
7.4669368381793,1
7.45975301694483,1
7.46693683922989,1
7.45975301833452,1
7.46693683972159,1
7.45975301863314,1
7.46693683967741,1
7.45975302011091,1
7.46693683911432,1
7.45975301962443,1
7.46693683832849,1
7.4597530190222,1
7.46693683804241,1
7.4597530182775,1
7.4669368380739,1
7.45975301743066,1
7.4669368387414,1
7.4597530180912,1
7.46693683924398,1
7.45975301820317,1
7.46693683949776,1
7.45975301942152,1
7.46693683931016,1
7.45975301936219,1
7.4669368387397,1
7.45975301927704,1
7.46693683839169,1
7.45975301872053,1
7.46693683818043,1
7.45975301796376,1
7.46693683851752,1
7.45975301813587,1
7.46693683886434,1
7.45975301811732,1
7.46693683925005,1
7.45975301891759,1
7.46693683927997,1
7.45975301906541,1
7.46693683898572,1
7.45975301921138,1
7.46693683866022,1
7.45975301897691,1
7.46693683840194,1
7.45975301831468,1
7.46693683845725,1
7.459753018379,1
7.46693683869045,1
7.4597530180798,1
7.46693683902109,1
7.45975301860959,1
7.46693683912818,1
7.45975301886789,1
7.46693683906025,1
7.45975301908564,1
7.46693683885606,1
7.45975301897127,1
7.46693683856594,1
7.45975301864538,1
7.46693683852561,1
7.45975301852598,1
7.46693683861297,1
7.45975301819116,1
7.466936838844,1
7.45975301850037,1
7.46693683902478,1
7.4597530186175,1
7.46693683904994,1
7.45975301888533,1
7.4669368389415,1
7.45975301892586,1
7.46693683874435,1
7.45975301872517,1
7.46693683861667,1
7.45975301868926,1
7.46693683864344,1
7.45975301828498,1
7.46693683873211,1
7.45975301848677,1
7.46693683889134,1
7.45975301849708,1
7.46693683896887,1
7.45975301875059,1
7.46693683895878,1
7.4597530188062,1
7.46693683881154,1
7.45975301882494,1
7.4669368387365,1
7.45975301870193,1
7.46693683864249,1
7.4597530185263,1
7.46693683871838,1
7.45975301849595,1
